time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.189096048298,-0.23308645414,12.2335820537,6.17894587762,6.20032905188,0.0,0.506174228427,-0.648903102329,3.2611111875,-0.0977045077729,-0.153405917861,0.0,430.2213128172082,429.36112128226694,430.6548695779233,431.18410381452924
1.3800000000000008,0.221230184462,-0.274216802005,12.4323262772,6.17281720328,6.19052385439,0.0,0.565877596002,-0.722679749397,3.36320303609,-0.112954304204,-0.214857506419,0.0,452.5946174255827,447.59211634987196,450.8317956582637,449.58883977471856
1.4400000000000008,0.256998710156,-0.319707465433,12.6354176782,6.16621798488,6.17790516533,0.0,0.627587054476,-0.794272825221,3.4061361121,-0.104634134245,-0.202505592985,0.0,431.7379341481154,432.7338040188466,432.16724612384974,432.8569124545402
1.5000000000000009,0.297031673846,-0.369969506066,12.8440285621,6.15952220351,6.1659228131,0.0,0.708099576492,-0.881752738101,3.54682670621,-0.131534671686,-0.194631908306,0.0,464.55200267801706,465.1318353338482,464.2867208127655,462.1602762252762
1.560000000000001,0.342182895582,-0.425659195725,13.0612531345,6.15147046504,6.15496439297,0.0,0.798104009177,-0.97535547526,3.69317210461,-0.140126417146,-0.165674812972,0.0,466.1174628489068,468.34373875106223,467.74192850185386,467.05660995854146
1.620000000000001,0.392143620459,-0.486301145554,13.2809340184,6.14364721848,6.14504135239,0.0,0.86804448224,-1.04668232996,3.62945790731,-0.115841716222,-0.164809444664,0.0,399.72143424882324,399.77083109326975,399.7444922570842,401.9334490778134
1.680000000000001,0.447078791148,-0.551960580745,13.501122864,6.13629196081,6.13516502831,0.0,0.964057106233,-1.1426076547,3.70955521291,-0.141584389401,-0.164200958067,0.0,449.0508066329718,449.07462333833706,449.46081062707094,447.35548960310496
1.740000000000001,0.507985593191,-0.623539077797,13.7261453273,6.12757420799,6.12523543671,0.0,1.06709207757,-1.24412425583,3.79050984642,-0.15399173974,-0.168207757392,0.0,450.64003259311096,450.29023550245216,450.8073159072415,449.7839722049065
1.8000000000000012,0.575942923084,-0.702033350376,13.9600584345,6.11833034589,6.1154558145,0.0,1.19918696454,-1.37328749929,4.00530016793,-0.154209837762,-0.154210881701,0.0,491.8867099296561,492.8995938007415,492.70054059503093,492.6645472131015
1.8600000000000012,0.650544516654,-0.787029095491,14.1980511344,6.10900131307,6.1063536394,0.0,1.2882482293,-1.46062574965,3.92767646941,-0.158158472124,-0.147112843044,0.0,400.8182572285161,401.43846122628855,401.50018752564654,401.11599708223423
1.9200000000000013,0.731287389594,-0.87804738432,14.4349401652,6.10041715995,6.0978178576,0.0,1.40392573368,-1.57408468502,3.96799357323,-0.12313884851,-0.134005426845,0.0,440.9391371402981,442.0016067297471,440.8810574142472,443.7450773230321
1.9800000000000013,0.820464641289,-0.977321801809,14.6811368595,6.09255721661,6.08932438748,0.0,1.56944763517,-1.73577345961,4.23692564132,-0.155333562769,-0.164273384811,0.0,513.5724707248412,511.4044996894843,513.7605733623851,511.4586419059507
2.0400000000000014,0.919564178611,-1.08627784825,14.9422137009,6.08276939349,6.07988296922,0.0,1.73479357213,-1.89698375217,4.46397460406,-0.187108645026,-0.146247621526,0.0,503.17785199585376,504.46071483319406,505.1327487771692,502.81305598667916
2.1000000000000014,1.02763556168,-1.20401298597,15.2112741025,6.07149717054,6.07058160679,0.0,1.86831401132,-2.02846300245,4.50384965169,-0.189436561937,-0.185150326301,0.0,451.34655791096924,448.1714633746718,450.5332958187748,450.3112181375053
2.1600000000000015,1.14364922244,-1.32959948719,15.4815097912,6.0613601131,6.05928962765,0.0,1.99971420878,-2.15859078307,4.50326491608,-0.144700831832,-0.195115242929,0.0,438.79906927516504,437.93581490292974,437.23016215916664,440.91227941025136
2.2200000000000015,1.26778846663,-1.46320109182,15.7517960519,6.0524771241,6.04713597223,0.0,2.13921760457,-2.29546717337,4.50549288762,-0.155757453199,-0.224723367075,0.0,443.0578895022286,440.5747689277267,441.3114855683063,440.3768662015307
2.2800000000000016,1.40101897629,-1.60564269362,16.0241202667,6.04361878046,6.03328499187,0.0,2.30295746853,-2.45326553337,4.57073635728,-0.135007371242,-0.247332141825,0.0,465.7604982884766,463.93740850553604,461.9616828251637,463.57539277888054
2.3400000000000016,1.54536645301,-1.75865141682,16.3040572715,6.0357285342,6.01797099062,0.0,2.5100148113,-2.64755075044,4.75845005811,-0.125291219091,-0.279741030635,0.0,504.48527731564843,502.0807176690328,504.76845868821573,505.45557362398375
2.4000000000000017,1.70091984514,-1.92206297968,16.589512914,6.02827220362,6.00218003693,0.0,2.67638354566,-2.79998679613,4.7556741385,-0.122310163734,-0.241995816276,0.0,446.6361601619437,449.6334155931886,448.95546216102775,449.1834666044037
2.4600000000000017,1.86663163004,-2.09465907393,16.8743634602,6.02063631375,5.98822616824,0.0,2.84841506715,-2.95370362885,4.73835213778,-0.13967476754,-0.218380568603,0.0,445.1893030653247,447.0634718670843,446.7451794690416,445.3117985303312
2.520000000000002,2.04293355231,-2.27663386756,17.1581665202,6.01315732885,5.97520432551,0.0,3.02926261281,-3.11263266116,4.72071230845,-0.104774398323,-0.214463665254,0.0,446.61688026846434,446.890006966626,448.3572424545643,451.1695632074995
2.580000000000002,2.2311444386,-2.46896285366,17.4433169937,6.00677313068,5.96267090368,0.0,3.24533558025,-3.29865511008,4.7827555053,-0.109875019872,-0.199601912395,0.0,476.44474788765547,477.53996992076924,477.02656989452146,476.627747643676
2.640000000000002,2.43108789284,-2.67136817603,17.7278357003,6.00022227135,5.95113054586,0.0,3.42022784832,-3.4486302138,4.70051279009,-0.107829015005,-0.180785149903,0.0,431.2384568530005,432.7877799247852,430.9436526748455,431.1056852744084
2.700000000000002,2.64080496645,-2.88215800654,18.0048733181,5.99339758849,5.9405165107,0.0,3.57104950465,-3.57821084083,4.5338979167,-0.129462712604,-0.170094520749,0.0,401.4917531241407,402.4269005350231,402.75470024466495,400.77932792192377
2.760000000000002,2.86146277336,-3.10223407403,18.2765516565,5.985624601,5.93031899513,0.0,3.78478614388,-3.75813376609,4.52081570251,-0.129724334819,-0.16968849568,0.0,458.32190272598666,458.32745199564255,457.738654695458,457.7029987176624
2.820000000000002,3.09383486779,-3.33222805378,18.5440372567,5.97787217243,5.92056578035,0.0,3.96154041523,-3.90888066322,4.39481556129,-0.128193375825,-0.151161175637,0.0,419.6699765169723,421.24833487710225,420.88081251688516,420.99703207617017
2.880000000000002,3.33660560765,-3.57112527099,18.8030527263,5.97039777118,5.9112292224,0.0,4.13135436649,-4.05492586575,4.23865186285,-0.118176335523,-0.166436783903,0.0,410.94337891599383,409.56131765485713,410.6402115849837,411.512530849625
2.940000000000002,3.59163825079,-3.82044205869,19.0573742903,5.9629641633,5.90160056861,0.0,4.37016197195,-4.25602074824,4.23726488737,-0.138888655159,-0.15065007853,0.0,466.207216374738,467.4160129420455,469.21467484286944,467.5901913938242
3.000000000000002,3.8595134797,-4.08068410406,19.3076357775,5.95452455642,5.89336031335,0.0,4.55942798904,-4.41930519882,4.10413129059,-0.144457104062,-0.119055515443,0.0,422.4450103721007,425.14204467325135,424.36227523732947,423.86441448138896
3.0600000000000023,4.13944882217,-4.35134176319,19.5512253488,5.9457791567,5.88598238027,0.0,4.77197907385,-4.60320160246,4.01455567757,-0.148487927331,-0.132221243336,0.0,443.150092814087,442.0523618841429,441.0642534659386,440.71105782904687
3.1200000000000023,4.43132284622,-4.63246999709,19.7873078056,5.93711629843,5.87825254736,0.0,4.9574964261,-4.76838023627,3.85428576756,-0.137231899211,-0.122796111271,0.0,417.38787864195,418.19346610503476,417.0263061853595,417.9875877564202
3.1800000000000024,4.73558350033,-4.92457958651,20.0162601598,5.92870268526,5.87072191521,0.0,5.18468523321,-4.96913508536,3.77629041073,-0.147005300521,-0.131575715304,0.0,450.40962391658024,449.6846499279724,450.3189137747509,449.50932917850656
3.2400000000000024,5.05362910566,-5.22893902701,20.2405483185,5.91973020591,5.86294832369,0.0,5.41698156004,-5.17672443217,3.69868789588,-0.155160897865,-0.12580932432,0.0,453.03194635185713,453.48045819555045,453.2257868960172,452.5490273280582
3.3000000000000025,5.38391195939,-5.54449177758,20.4563223149,5.91112164459,5.85496462586,0.0,5.59276489408,-5.34239527818,3.49333216638,-0.126821744519,-0.154317686768,0.0,407.93442487716453,405.3610448614687,406.9115361606892,409.4194641674791
3.3600000000000025,5.7258057917,-5.87090964607,20.6616980603,5.903325902,5.84617727974,0.0,5.80396821135,-5.53872549108,3.35154316772,-0.136999620346,-0.134140931985,0.0,433.1196321936377,434.7927466683202,434.08701412784393,433.21581591052745
3.4200000000000026,6.08023754299,-6.20907380921,20.8580087181,5.89517821101,5.83820301391,0.0,6.01061752777,-5.73400529695,3.19124790158,-0.133490545876,-0.130541992423,0.0,429.7792936183492,430.0674020335985,428.3243858361226,428.60500743842874
3.4800000000000026,6.44950832452,-6.56098155277,21.0491649494,5.88708254227,5.83054392574,0.0,6.29823818603,-5.99659172391,3.17857077061,-0.137965959228,-0.122425092501,0.0,486.4798878024499,487.07408074890327,485.1685496521544,484.81718280987536
3.5400000000000027,6.83432709067,-6.92739043977,21.2359911227,5.87878065833,5.82315893147,0.0,6.52905148546,-6.21758183588,3.04770726753,-0.139173511906,-0.124431739954,0.0,448.23688703077397,448.0601425046163,447.72442491837353,447.60854019957526
3.6000000000000028,7.23507727807,-7.30882501848,21.4185597372,5.87024243427,5.81579850283,0.0,6.82894428418,-6.49721530696,3.03561511781,-0.149433372834,-0.119374441478,0.0,494.15768585373917,494.5184715318259,494.52308117768644,493.74982652967793
3.660000000000003,7.65123858974,-7.70510842993,21.5954021367,5.86120412125,5.80864426332,0.0,7.04309479755,-6.71287689878,2.85801874152,-0.153161625641,-0.118964756746,0.0,439.1250044506868,439.1460195850532,438.5459905237097,438.21438576521155
3.720000000000003,8.07874632611,-8.1132672394,21.7587076216,5.85201131705,5.80133106395,0.0,7.20738160758,-6.89326017994,2.5850574496,-0.153317027055,-0.128478329976,0.0,403.19373206309655,402.31776082516984,402.1932273974094,402.15429721205146
3.780000000000003,8.51829938549,-8.53413366431,21.9092487786,5.84293750714,5.79388635801,0.0,7.44424724218,-7.13619934473,2.43145011763,-0.147357408034,-0.116485360093,0.0,451.98391716868247,452.9359887405079,452.86755075022273,453.3257498559114
3.840000000000003,8.97270344708,-8.97023310594,22.0514039947,5.83398954055,5.78649800755,0.0,7.70224379917,-7.40095001446,2.30522226071,-0.152938489292,-0.141748006786,0.0,468.42828365818707,466.44557599625955,467.2894493426767,466.8342987863078
3.900000000000003,9.44188730576,-9.42180224765,22.1845404783,5.82510759242,5.77798039864,0.0,7.93708757457,-7.65191759778,2.13101319031,-0.139693266186,-0.142387339028,0.0,454.2500644770217,454.1804828518277,452.5022903330073,453.54742726130576
3.960000000000003,9.92329975635,-9.88707660348,22.3039314326,5.81763909738,5.76889201916,0.0,8.11017660859,-7.85804756009,1.84793396436,-0.104427146655,-0.184124679678,0.0,415.23640781653194,411.531779732651,410.9014805387807,414.0009450830699
4.020000000000002,10.4174962073,-10.3667430437,22.4098801326,5.8120485944,5.75745552853,0.0,8.36298913567,-8.13115652577,1.68176124793,-0.0769680236578,-0.208500266353,0.0,464.2117765019261,462.2598967399763,462.98108541339707,465.12993275447195
4.080000000000001,10.9262411089,-10.8623757607,22.5045258548,5.80789032062,5.74498976045,0.0,8.5952916925,-8.39031716618,1.47144828469,-0.0572309390622,-0.206329680898,0.0,451.3200229821962,451.45352110519786,450.1394605168781,451.73070014631105
4.14,11.4502207996,-11.3746103517,22.5881116384,5.80411522142,5.73275310735,0.0,8.87057670704,-8.6843250518,1.31255925279,-0.0778187217037,-0.19956267231,0.0,475.12881890948336,475.6096414685214,477.6279986972835,476.0519694663131
4.199999999999998,11.9879832365,-11.9025002164,22.6578279852,5.79941377199,5.72068382662,0.0,9.05509102762,-8.91277083488,1.01027212386,-0.0794567214782,-0.204539434487,0.0,423.5901329941133,423.11984031972787,421.92213699302255,421.7753787610845
4.259999999999997,12.5381801571,-12.4452207731,22.7110245225,5.79444324632,5.70791274648,0.0,9.28481596045,-9.17845818641,0.761220417989,-0.0906525567466,-0.239782795684,0.0,450.70748454984977,447.8029277180213,449.02371188910297,448.108585105105
4.319999999999996,13.1017319179,-13.0036768811,22.7483226444,5.78849369756,5.69334788624,0.0,9.50038017895,-9.43735306279,0.480284358672,-0.127413448678,-0.249441464685,0.0,440.56730060067974,439.7078963796161,442.46563757204075,439.41808143831594
4.379999999999995,13.679594216,-13.5787493199,22.7701569718,5.78124001234,5.67840187725,0.0,9.76154388776,-9.7321251474,0.244927698728,-0.110307191952,-0.248427525386,0.0,465.4271185363763,465.4473786003035,464.95514404094433,466.2812899739385
4.439999999999993,14.2719951472,-14.1708298372,22.775964306,5.7744232261,5.66377539994,0.0,9.98514591227,-10.0045425705,-0.0534256420091,-0.121208543594,-0.23581252197,0.0,445.9366040656882,446.90701696653747,445.6622436193389,444.75836246457163
